,value,split,value_feature
12582,46,1,57 56 65 60 66 41 37 48 37 41
12583,50,1,56 65 60 66 41 37 48 37 41 46
12584,41,1,65 60 66 41 37 48 37 41 46 50
12585,58,1,60 66 41 37 48 37 41 46 50 41
12586,63,1,66 41 37 48 37 41 46 50 41 58
12587,37,1,41 37 48 37 41 46 50 41 58 63
12588,51,1,37 48 37 41 46 50 41 58 63 37
12589,54,1,48 37 41 46 50 41 58 63 37 51
12590,39,1,37 41 46 50 41 58 63 37 51 54
12591,64,1,41 46 50 41 58 63 37 51 54 39
12592,52,1,46 50 41 58 63 37 51 54 39 64
12593,33,1,50 41 58 63 37 51 54 39 64 52
12594,61,1,41 58 63 37 51 54 39 64 52 33
12595,36,1,58 63 37 51 54 39 64 52 33 61
12596,76,1,63 37 51 54 39 64 52 33 61 36
12597,56,1,37 51 54 39 64 52 33 61 36 76
12598,54,1,51 54 39 64 52 33 61 36 76 56
12599,36,1,54 39 64 52 33 61 36 76 56 54
12600,57,1,39 64 52 33 61 36 76 56 54 36
12601,30,1,64 52 33 61 36 76 56 54 36 57
12602,25,1,52 33 61 36 76 56 54 36 57 30
12603,50,1,33 61 36 76 56 54 36 57 30 25
12604,49,1,61 36 76 56 54 36 57 30 25 50
12605,47,1,36 76 56 54 36 57 30 25 50 49
12606,67,1,76 56 54 36 57 30 25 50 49 47
12607,66,1,56 54 36 57 30 25 50 49 47 67
12608,53,1,54 36 57 30 25 50 49 47 67 66
12609,42,1,36 57 30 25 50 49 47 67 66 53
12610,43,1,57 30 25 50 49 47 67 66 53 42
12611,46,1,30 25 50 49 47 67 66 53 42 43
12612,40,1,25 50 49 47 67 66 53 42 43 46
12613,58,1,50 49 47 67 66 53 42 43 46 40
12614,71,1,49 47 67 66 53 42 43 46 40 58
12615,81,1,47 67 66 53 42 43 46 40 58 71
12616,60,1,67 66 53 42 43 46 40 58 71 81
12617,55,1,66 53 42 43 46 40 58 71 81 60
12618,28,1,53 42 43 46 40 58 71 81 60 55
12619,50,1,42 43 46 40 58 71 81 60 55 28
12620,44,1,43 46 40 58 71 81 60 55 28 50
12621,37,1,46 40 58 71 81 60 55 28 50 44
12622,40,1,40 58 71 81 60 55 28 50 44 37
12623,53,1,58 71 81 60 55 28 50 44 37 40
12624,49,1,71 81 60 55 28 50 44 37 40 53
12625,52,1,81 60 55 28 50 44 37 40 53 49
12626,66,1,60 55 28 50 44 37 40 53 49 52
12627,85,1,55 28 50 44 37 40 53 49 52 66
12628,67,1,28 50 44 37 40 53 49 52 66 85
12629,48,1,50 44 37 40 53 49 52 66 85 67
12630,66,1,44 37 40 53 49 52 66 85 67 48
12631,56,1,37 40 53 49 52 66 85 67 48 66
12632,63,1,40 53 49 52 66 85 67 48 66 56
12633,70,1,53 49 52 66 85 67 48 66 56 63
12634,61,1,49 52 66 85 67 48 66 56 63 70
12635,43,1,52 66 85 67 48 66 56 63 70 61
12636,46,1,66 85 67 48 66 56 63 70 61 43
12637,33,1,85 67 48 66 56 63 70 61 43 46
12638,32,1,67 48 66 56 63 70 61 43 46 33
12639,56,1,48 66 56 63 70 61 43 46 33 32
12640,40,1,66 56 63 70 61 43 46 33 32 56
12641,67,1,56 63 70 61 43 46 33 32 56 40
12642,40,1,63 70 61 43 46 33 32 56 40 67
12643,37,1,70 61 43 46 33 32 56 40 67 40
12644,51,1,61 43 46 33 32 56 40 67 40 37
12645,48,1,43 46 33 32 56 40 67 40 37 51
12646,44,1,46 33 32 56 40 67 40 37 51 48
12647,57,1,33 32 56 40 67 40 37 51 48 44
12648,56,1,32 56 40 67 40 37 51 48 44 57
12649,92,1,56 40 67 40 37 51 48 44 57 56
12650,53,1,40 67 40 37 51 48 44 57 56 92
12651,63,1,67 40 37 51 48 44 57 56 92 53
12652,53,1,40 37 51 48 44 57 56 92 53 63
12653,48,1,37 51 48 44 57 56 92 53 63 53
12654,44,1,51 48 44 57 56 92 53 63 53 48
12655,48,1,48 44 57 56 92 53 63 53 48 44
12656,60,1,44 57 56 92 53 63 53 48 44 48
12657,56,1,57 56 92 53 63 53 48 44 48 60
12658,34,1,56 92 53 63 53 48 44 48 60 56
12659,29,1,92 53 63 53 48 44 48 60 56 34
12660,39,1,53 63 53 48 44 48 60 56 34 29
12661,44,1,63 53 48 44 48 60 56 34 29 39
12662,39,1,53 48 44 48 60 56 34 29 39 44
12663,59,1,48 44 48 60 56 34 29 39 44 39
12664,37,2,44 48 60 56 34 29 39 44 39 59
12665,40,2,48 60 56 34 29 39 44 39 59 37
12666,44,2,60 56 34 29 39 44 39 59 37 40
12667,63,2,56 34 29 39 44 39 59 37 40 44
12668,49,2,34 29 39 44 39 59 37 40 44 63
12669,40,2,29 39 44 39 59 37 40 44 63 49
12670,41,2,39 44 39 59 37 40 44 63 49 40
12671,42,2,44 39 59 37 40 44 63 49 40 41
12672,26,2,39 59 37 40 44 63 49 40 41 42
12673,52,2,59 37 40 44 63 49 40 41 42 26
12674,23,2,37 40 44 63 49 40 41 42 26 52
12675,41,2,40 44 63 49 40 41 42 26 52 23
12676,39,2,44 63 49 40 41 42 26 52 23 41
12677,47,2,63 49 40 41 42 26 52 23 41 39
12678,39,2,49 40 41 42 26 52 23 41 39 47
12679,59,2,40 41 42 26 52 23 41 39 47 39
12680,28,2,41 42 26 52 23 41 39 47 39 59
12681,66,2,42 26 52 23 41 39 47 39 59 28
12682,49,2,26 52 23 41 39 47 39 59 28 66
12683,37,2,52 23 41 39 47 39 59 28 66 49
12684,55,2,23 41 39 47 39 59 28 66 49 37
12685,45,2,41 39 47 39 59 28 66 49 37 55
12686,74,2,39 47 39 59 28 66 49 37 55 45
12687,69,2,47 39 59 28 66 49 37 55 45 74
12688,45,2,39 59 28 66 49 37 55 45 74 69
12689,42,2,59 28 66 49 37 55 45 74 69 45
12690,55,2,28 66 49 37 55 45 74 69 45 42
12691,26,2,66 49 37 55 45 74 69 45 42 55
12692,30,2,49 37 55 45 74 69 45 42 55 26
12693,21,2,37 55 45 74 69 45 42 55 26 30
12694,35,2,55 45 74 69 45 42 55 26 30 21
12695,32,2,45 74 69 45 42 55 26 30 21 35
12696,46,2,74 69 45 42 55 26 30 21 35 32
12697,50,2,69 45 42 55 26 30 21 35 32 46
12698,29,2,45 42 55 26 30 21 35 32 46 50
12699,43,2,42 55 26 30 21 35 32 46 50 29
12700,21,2,55 26 30 21 35 32 46 50 29 43
12701,32,2,26 30 21 35 32 46 50 29 43 21
12702,47,2,30 21 35 32 46 50 29 43 21 32
12703,44,2,21 35 32 46 50 29 43 21 32 47
12704,38,2,35 32 46 50 29 43 21 32 47 44
12705,34,2,32 46 50 29 43 21 32 47 44 38
12706,26,2,46 50 29 43 21 32 47 44 38 34
12707,40,2,50 29 43 21 32 47 44 38 34 26
12708,42,2,29 43 21 32 47 44 38 34 26 40
12709,28,2,43 21 32 47 44 38 34 26 40 42
12710,40,2,21 32 47 44 38 34 26 40 42 28
12711,45,2,32 47 44 38 34 26 40 42 28 40
12712,45,2,47 44 38 34 26 40 42 28 40 45
12713,39,2,44 38 34 26 40 42 28 40 45 45
12714,28,2,38 34 26 40 42 28 40 45 45 39
12715,31,2,34 26 40 42 28 40 45 45 39 28
12716,38,2,26 40 42 28 40 45 45 39 28 31
12717,62,2,40 42 28 40 45 45 39 28 31 38
12718,43,2,42 28 40 45 45 39 28 31 38 62
12719,43,2,28 40 45 45 39 28 31 38 62 43
12720,45,2,40 45 45 39 28 31 38 62 43 43
12721,33,2,45 45 39 28 31 38 62 43 43 45
12722,50,2,45 39 28 31 38 62 43 43 45 33
12723,48,2,39 28 31 38 62 43 43 45 33 50
12724,31,2,28 31 38 62 43 43 45 33 50 48
12725,33,2,31 38 62 43 43 45 33 50 48 31
12726,47,2,38 62 43 43 45 33 50 48 31 33
12727,34,2,62 43 43 45 33 50 48 31 33 47
12728,42,2,43 43 45 33 50 48 31 33 47 34
12729,50,2,43 45 33 50 48 31 33 47 34 42
12730,52,2,45 33 50 48 31 33 47 34 42 50
12731,40,2,33 50 48 31 33 47 34 42 50 52
12732,28,2,50 48 31 33 47 34 42 50 52 40
12733,26,2,48 31 33 47 34 42 50 52 40 28
12734,60,2,31 33 47 34 42 50 52 40 28 26
12735,39,2,33 47 34 42 50 52 40 28 26 60
12736,50,2,47 34 42 50 52 40 28 26 60 39
12737,19,2,34 42 50 52 40 28 26 60 39 50
12738,22,2,42 50 52 40 28 26 60 39 50 19
12739,26,2,50 52 40 28 26 60 39 50 19 22
12740,27,2,52 40 28 26 60 39 50 19 22 26
12741,37,2,40 28 26 60 39 50 19 22 26 27
12742,37,2,28 26 60 39 50 19 22 26 27 37
12743,20,2,26 60 39 50 19 22 26 27 37 37
12744,24,2,60 39 50 19 22 26 27 37 37 20
12745,21,2,39 50 19 22 26 27 37 37 20 24
12746,28,2,50 19 22 26 27 37 37 20 24 21
12747,51,2,19 22 26 27 37 37 20 24 21 28
12748,42,2,22 26 27 37 37 20 24 21 28 51
12749,46,2,26 27 37 37 20 24 21 28 51 42
12750,66,2,27 37 37 20 24 21 28 51 42 46
12751,39,2,37 37 20 24 21 28 51 42 46 66
12752,44,2,37 20 24 21 28 51 42 46 66 39
12753,28,2,20 24 21 28 51 42 46 66 39 44
12754,39,2,24 21 28 51 42 46 66 39 44 28
12755,52,2,21 28 51 42 46 66 39 44 28 39
12756,47,2,28 51 42 46 66 39 44 28 39 52
12757,40,2,51 42 46 66 39 44 28 39 52 47
12758,23,2,42 46 66 39 44 28 39 52 47 40
12759,42,2,46 66 39 44 28 39 52 47 40 23
12760,37,2,66 39 44 28 39 52 47 40 23 42
12761,15,2,39 44 28 39 52 47 40 23 42 37
12762,43,2,44 28 39 52 47 40 23 42 37 15
12763,47,2,28 39 52 47 40 23 42 37 15 43
12764,32,2,39 52 47 40 23 42 37 15 43 47
12765,24,2,52 47 40 23 42 37 15 43 47 32
12766,20,2,47 40 23 42 37 15 43 47 32 24
12767,17,2,40 23 42 37 15 43 47 32 24 20
12768,23,2,23 42 37 15 43 47 32 24 20 17
12769,22,2,42 37 15 43 47 32 24 20 17 23
12770,13,2,37 15 43 47 32 24 20 17 23 22
12771,19,2,15 43 47 32 24 20 17 23 22 13
12772,17,2,43 47 32 24 20 17 23 22 13 19
12773,16,2,47 32 24 20 17 23 22 13 19 17
12774,25,2,32 24 20 17 23 22 13 19 17 16
12775,32,2,24 20 17 23 22 13 19 17 16 25
12776,20,2,20 17 23 22 13 19 17 16 25 32
12777,29,2,17 23 22 13 19 17 16 25 32 20
12778,25,2,23 22 13 19 17 16 25 32 20 29
12779,38,2,22 13 19 17 16 25 32 20 29 25
12780,20,2,13 19 17 16 25 32 20 29 25 38
12781,12,2,19 17 16 25 32 20 29 25 38 20
12782,18,2,17 16 25 32 20 29 25 38 20 12
12783,36,2,16 25 32 20 29 25 38 20 12 18
12784,37,2,25 32 20 29 25 38 20 12 18 36
12785,16,2,32 20 29 25 38 20 12 18 36 37
12786,43,2,20 29 25 38 20 12 18 36 37 16
12787,32,2,29 25 38 20 12 18 36 37 16 43
12788,26,2,25 38 20 12 18 36 37 16 43 32
12789,42,2,38 20 12 18 36 37 16 43 32 26
12790,44,2,20 12 18 36 37 16 43 32 26 42
12791,36,2,12 18 36 37 16 43 32 26 42 44
12792,36,2,18 36 37 16 43 32 26 42 44 36
12793,35,2,36 37 16 43 32 26 42 44 36 36
12794,31,2,37 16 43 32 26 42 44 36 36 35
12795,28,2,16 43 32 26 42 44 36 36 35 31
12796,15,2,43 32 26 42 44 36 36 35 31 28
12797,14,2,32 26 42 44 36 36 35 31 28 15
12798,18,2,26 42 44 36 36 35 31 28 15 14
12799,21,2,42 44 36 36 35 31 28 15 14 18
12800,26,2,44 36 36 35 31 28 15 14 18 21
12801,26,2,36 36 35 31 28 15 14 18 21 26
12802,50,2,36 35 31 28 15 14 18 21 26 26
12803,49,2,35 31 28 15 14 18 21 26 26 50
12804,40,2,31 28 15 14 18 21 26 26 50 49
12805,22,2,28 15 14 18 21 26 26 50 49 40
12806,15,2,15 14 18 21 26 26 50 49 40 22
12807,35,2,14 18 21 26 26 50 49 40 22 15
12808,27,2,18 21 26 26 50 49 40 22 15 35
12809,22,2,21 26 26 50 49 40 22 15 35 27
12810,22,2,26 26 50 49 40 22 15 35 27 22
12811,22,2,26 50 49 40 22 15 35 27 22 22
12812,19,2,50 49 40 22 15 35 27 22 22 22
12813,21,2,49 40 22 15 35 27 22 22 22 19
12814,24,2,40 22 15 35 27 22 22 22 19 21
12815,36,2,22 15 35 27 22 22 22 19 21 24
12816,30,2,15 35 27 22 22 22 19 21 24 36
12817,24,2,35 27 22 22 22 19 21 24 36 30
12818,22,2,27 22 22 22 19 21 24 36 30 24
12819,9,2,22 22 22 19 21 24 36 30 24 22
12820,27,2,22 22 19 21 24 36 30 24 22 9
12821,24,2,22 19 21 24 36 30 24 22 9 27
12822,21,2,19 21 24 36 30 24 22 9 27 24
12823,31,2,21 24 36 30 24 22 9 27 24 21
12824,37,2,24 36 30 24 22 9 27 24 21 31
12825,13,2,36 30 24 22 9 27 24 21 31 37
12826,11,2,30 24 22 9 27 24 21 31 37 13
12827,22,2,24 22 9 27 24 21 31 37 13 11
12828,28,2,22 9 27 24 21 31 37 13 11 22
12829,12,2,9 27 24 21 31 37 13 11 22 28
12830,15,2,27 24 21 31 37 13 11 22 28 12
12831,22,2,24 21 31 37 13 11 22 28 12 15
12832,27,2,21 31 37 13 11 22 28 12 15 22
12833,32,2,31 37 13 11 22 28 12 15 22 27
12834,24,2,37 13 11 22 28 12 15 22 27 32
12835,31,2,13 11 22 28 12 15 22 27 32 24
12836,28,2,11 22 28 12 15 22 27 32 24 31
12837,35,2,22 28 12 15 22 27 32 24 31 28
12838,36,2,28 12 15 22 27 32 24 31 28 35
12839,27,2,12 15 22 27 32 24 31 28 35 36
12840,37,2,15 22 27 32 24 31 28 35 36 27
12841,26,2,22 27 32 24 31 28 35 36 27 37
12842,33,2,27 32 24 31 28 35 36 27 37 26
12843,20,2,32 24 31 28 35 36 27 37 26 33
12844,31,2,24 31 28 35 36 27 37 26 33 20
12845,29,2,31 28 35 36 27 37 26 33 20 31
12846,21,2,28 35 36 27 37 26 33 20 31 29
12847,37,2,35 36 27 37 26 33 20 31 29 21
12848,34,2,36 27 37 26 33 20 31 29 21 37
12849,35,2,27 37 26 33 20 31 29 21 37 34
12850,46,2,37 26 33 20 31 29 21 37 34 35
12851,36,2,26 33 20 31 29 21 37 34 35 46
12852,19,2,33 20 31 29 21 37 34 35 46 36
12853,42,2,20 31 29 21 37 34 35 46 36 19
12854,21,2,31 29 21 37 34 35 46 36 19 42
12855,40,2,29 21 37 34 35 46 36 19 42 21
12856,49,2,21 37 34 35 46 36 19 42 21 40
12857,52,2,37 34 35 46 36 19 42 21 40 49
12858,38,2,34 35 46 36 19 42 21 40 49 52
12859,54,2,35 46 36 19 42 21 40 49 52 38
12860,39,2,46 36 19 42 21 40 49 52 38 54
12861,51,2,36 19 42 21 40 49 52 38 54 39
12862,54,2,19 42 21 40 49 52 38 54 39 51
12863,45,2,42 21 40 49 52 38 54 39 51 54
12864,49,2,21 40 49 52 38 54 39 51 54 45
12865,40,2,40 49 52 38 54 39 51 54 45 49
12866,66,2,49 52 38 54 39 51 54 45 49 40
12867,71,2,52 38 54 39 51 54 45 49 40 66
12868,42,2,38 54 39 51 54 45 49 40 66 71
12869,46,2,54 39 51 54 45 49 40 66 71 42
12870,54,2,39 51 54 45 49 40 66 71 42 46
12871,45,2,51 54 45 49 40 66 71 42 46 54
12872,69,2,54 45 49 40 66 71 42 46 54 45
12873,46,2,45 49 40 66 71 42 46 54 45 69
12874,73,2,49 40 66 71 42 46 54 45 69 46
12875,60,2,40 66 71 42 46 54 45 69 46 73
12876,68,2,66 71 42 46 54 45 69 46 73 60
12877,41,2,71 42 46 54 45 69 46 73 60 68
12878,49,2,42 46 54 45 69 46 73 60 68 41
12879,69,2,46 54 45 69 46 73 60 68 41 49
12880,47,2,54 45 69 46 73 60 68 41 49 69
12881,45,2,45 69 46 73 60 68 41 49 69 47
12882,49,2,69 46 73 60 68 41 49 69 47 45
12883,56,2,46 73 60 68 41 49 69 47 45 49
12884,60,2,73 60 68 41 49 69 47 45 49 56
12885,53,2,60 68 41 49 69 47 45 49 56 60
12886,39,2,68 41 49 69 47 45 49 56 60 53
12887,46,2,41 49 69 47 45 49 56 60 53 39
12888,38,2,49 69 47 45 49 56 60 53 39 46
12889,34,2,69 47 45 49 56 60 53 39 46 38
12890,43,2,47 45 49 56 60 53 39 46 38 34
12891,55,2,45 49 56 60 53 39 46 38 34 43
12892,57,2,49 56 60 53 39 46 38 34 43 55
12893,57,2,56 60 53 39 46 38 34 43 55 57
12894,46,2,60 53 39 46 38 34 43 55 57 57
12895,40,2,53 39 46 38 34 43 55 57 57 46
12896,69,2,39 46 38 34 43 55 57 57 46 40
12897,59,2,46 38 34 43 55 57 57 46 40 69
12898,38,2,38 34 43 55 57 57 46 40 69 59
12899,52,2,34 43 55 57 57 46 40 69 59 38
12900,40,2,43 55 57 57 46 40 69 59 38 52
12901,40,2,55 57 57 46 40 69 59 38 52 40
12902,32,2,57 57 46 40 69 59 38 52 40 40
12903,65,2,57 46 40 69 59 38 52 40 40 32
12904,47,2,46 40 69 59 38 52 40 40 32 65
12905,50,2,40 69 59 38 52 40 40 32 65 47
12906,32,2,69 59 38 52 40 40 32 65 47 50
12907,40,2,59 38 52 40 40 32 65 47 50 32
12908,37,2,38 52 40 40 32 65 47 50 32 40
12909,32,2,52 40 40 32 65 47 50 32 40 37
12910,42,2,40 40 32 65 47 50 32 40 37 32
12911,54,2,40 32 65 47 50 32 40 37 32 42
12912,67,2,32 65 47 50 32 40 37 32 42 54
12913,43,2,65 47 50 32 40 37 32 42 54 67
12914,47,2,47 50 32 40 37 32 42 54 67 43
12915,62,2,50 32 40 37 32 42 54 67 43 47
12916,50,2,32 40 37 32 42 54 67 43 47 62
12917,39,2,40 37 32 42 54 67 43 47 62 50
12918,62,2,37 32 42 54 67 43 47 62 50 39
12919,54,2,32 42 54 67 43 47 62 50 39 62
12920,43,2,42 54 67 43 47 62 50 39 62 54
12921,47,2,54 67 43 47 62 50 39 62 54 43
12922,41,2,67 43 47 62 50 39 62 54 43 47
12923,43,2,43 47 62 50 39 62 54 43 47 41
12924,32,2,47 62 50 39 62 54 43 47 41 43
12925,42,2,62 50 39 62 54 43 47 41 43 32
12926,59,2,50 39 62 54 43 47 41 43 32 42
12927,49,2,39 62 54 43 47 41 43 32 42 59
12928,51,2,62 54 43 47 41 43 32 42 59 49
12929,27,2,54 43 47 41 43 32 42 59 49 51
12930,46,2,43 47 41 43 32 42 59 49 51 27
12931,45,2,47 41 43 32 42 59 49 51 27 46
12932,44,2,41 43 32 42 59 49 51 27 46 45
12933,49,2,43 32 42 59 49 51 27 46 45 44
12934,30,2,32 42 59 49 51 27 46 45 44 49
12935,32,2,42 59 49 51 27 46 45 44 49 30
12936,39,2,59 49 51 27 46 45 44 49 30 32
12937,40,2,49 51 27 46 45 44 49 30 32 39
12938,31,2,51 27 46 45 44 49 30 32 39 40
12939,51,2,27 46 45 44 49 30 32 39 40 31
12940,45,2,46 45 44 49 30 32 39 40 31 51
12941,41,2,45 44 49 30 32 39 40 31 51 45
12942,50,2,44 49 30 32 39 40 31 51 45 41
12943,32,2,49 30 32 39 40 31 51 45 41 50
12944,32,2,30 32 39 40 31 51 45 41 50 32
12945,45,2,32 39 40 31 51 45 41 50 32 32
12946,44,2,39 40 31 51 45 41 50 32 32 45
12947,42,2,40 31 51 45 41 50 32 32 45 44
12948,33,2,31 51 45 41 50 32 32 45 44 42
12949,26,2,51 45 41 50 32 32 45 44 42 33
12950,22,2,45 41 50 32 32 45 44 42 33 26
12951,24,2,41 50 32 32 45 44 42 33 26 22
12952,32,2,50 32 32 45 44 42 33 26 22 24
12953,56,2,32 32 45 44 42 33 26 22 24 32
12954,35,2,32 45 44 42 33 26 22 24 32 56
12955,54,2,45 44 42 33 26 22 24 32 56 35
12956,48,2,44 42 33 26 22 24 32 56 35 54
12957,51,2,42 33 26 22 24 32 56 35 54 48
12958,53,2,33 26 22 24 32 56 35 54 48 51
12959,45,2,26 22 24 32 56 35 54 48 51 53
12960,45,2,22 24 32 56 35 54 48 51 53 45
12961,29,2,24 32 56 35 54 48 51 53 45 45
12962,20,2,32 56 35 54 48 51 53 45 45 29
12963,48,2,56 35 54 48 51 53 45 45 29 20
12964,47,2,35 54 48 51 53 45 45 29 20 48
12965,35,2,54 48 51 53 45 45 29 20 48 47
12966,48,2,48 51 53 45 45 29 20 48 47 35
12967,41,2,51 53 45 45 29 20 48 47 35 48
12968,47,2,53 45 45 29 20 48 47 35 48 41
12969,53,2,45 45 29 20 48 47 35 48 41 47
12970,38,2,45 29 20 48 47 35 48 41 47 53
12971,52,2,29 20 48 47 35 48 41 47 53 38
12972,44,2,20 48 47 35 48 41 47 53 38 52
12973,34,2,48 47 35 48 41 47 53 38 52 44
12974,49,2,47 35 48 41 47 53 38 52 44 34
12975,29,2,35 48 41 47 53 38 52 44 34 49
12976,38,2,48 41 47 53 38 52 44 34 49 29
12977,57,2,41 47 53 38 52 44 34 49 29 38
12978,43,2,47 53 38 52 44 34 49 29 38 57
12979,33,2,53 38 52 44 34 49 29 38 57 43
12980,40,2,38 52 44 34 49 29 38 57 43 33
12981,56,2,52 44 34 49 29 38 57 43 33 40
12982,52,2,44 34 49 29 38 57 43 33 40 56
12983,55,2,34 49 29 38 57 43 33 40 56 52
12984,30,2,49 29 38 57 43 33 40 56 52 55
12985,30,2,29 38 57 43 33 40 56 52 55 30
12986,52,2,38 57 43 33 40 56 52 55 30 30
12987,38,2,57 43 33 40 56 52 55 30 30 52
12988,44,2,43 33 40 56 52 55 30 30 52 38
12989,58,2,33 40 56 52 55 30 30 52 38 44
12990,56,2,40 56 52 55 30 30 52 38 44 58
12991,34,2,56 52 55 30 30 52 38 44 58 56
12992,44,2,52 55 30 30 52 38 44 58 56 34
12993,49,2,55 30 30 52 38 44 58 56 34 44
12994,41,2,30 30 52 38 44 58 56 34 44 49
12995,39,2,30 52 38 44 58 56 34 44 49 41
12996,38,2,52 38 44 58 56 34 44 49 41 39
12997,29,2,38 44 58 56 34 44 49 41 39 38
12998,39,2,44 58 56 34 44 49 41 39 38 29
12999,31,2,58 56 34 44 49 41 39 38 29 39
13000,27,2,56 34 44 49 41 39 38 29 39 31
13001,32,2,34 44 49 41 39 38 29 39 31 27
13002,35,2,44 49 41 39 38 29 39 31 27 32
13003,24,2,49 41 39 38 29 39 31 27 32 35
13004,34,2,41 39 38 29 39 31 27 32 35 24
13005,31,2,39 38 29 39 31 27 32 35 24 34
13006,33,2,38 29 39 31 27 32 35 24 34 31
13007,40,2,29 39 31 27 32 35 24 34 31 33
13008,42,2,39 31 27 32 35 24 34 31 33 40
13009,36,2,31 27 32 35 24 34 31 33 40 42
13010,43,2,27 32 35 24 34 31 33 40 42 36
13011,62,2,32 35 24 34 31 33 40 42 36 43
13012,54,2,35 24 34 31 33 40 42 36 43 62
13013,56,2,24 34 31 33 40 42 36 43 62 54
13014,69,2,34 31 33 40 42 36 43 62 54 56
13015,72,2,31 33 40 42 36 43 62 54 56 69
13016,58,2,33 40 42 36 43 62 54 56 69 72
13017,55,2,40 42 36 43 62 54 56 69 72 58
13018,45,2,42 36 43 62 54 56 69 72 58 55
13019,39,2,36 43 62 54 56 69 72 58 55 45
13020,58,2,43 62 54 56 69 72 58 55 45 39
13021,30,2,62 54 56 69 72 58 55 45 39 58
13022,23,2,54 56 69 72 58 55 45 39 58 30
13023,22,2,56 69 72 58 55 45 39 58 30 23
13024,20,2,69 72 58 55 45 39 58 30 23 22
13025,26,2,72 58 55 45 39 58 30 23 22 20
13026,28,2,58 55 45 39 58 30 23 22 20 26
13027,27,2,55 45 39 58 30 23 22 20 26 28
13028,28,2,45 39 58 30 23 22 20 26 28 27
13029,22,2,39 58 30 23 22 20 26 28 27 28
13030,35,2,58 30 23 22 20 26 28 27 28 22
13031,37,2,30 23 22 20 26 28 27 28 22 35
13032,53,2,23 22 20 26 28 27 28 22 35 37
13033,34,2,22 20 26 28 27 28 22 35 37 53
13034,41,2,20 26 28 27 28 22 35 37 53 34
13035,26,2,26 28 27 28 22 35 37 53 34 41
13036,21,2,28 27 28 22 35 37 53 34 41 26
13037,26,2,27 28 22 35 37 53 34 41 26 21
13038,26,2,28 22 35 37 53 34 41 26 21 26
13039,28,2,22 35 37 53 34 41 26 21 26 26
13040,23,2,35 37 53 34 41 26 21 26 26 28
13041,31,2,37 53 34 41 26 21 26 26 28 23
13042,35,2,53 34 41 26 21 26 26 28 23 31
13043,37,2,34 41 26 21 26 26 28 23 31 35
13044,37,2,41 26 21 26 26 28 23 31 35 37
13045,31,2,26 21 26 26 28 23 31 35 37 37
13046,28,2,21 26 26 28 23 31 35 37 37 31
13047,25,2,26 26 28 23 31 35 37 37 31 28
13048,23,2,26 28 23 31 35 37 37 31 28 25
13049,16,2,28 23 31 35 37 37 31 28 25 23
13050,22,2,23 31 35 37 37 31 28 25 23 16
13051,48,2,31 35 37 37 31 28 25 23 16 22
13052,44,2,35 37 37 31 28 25 23 16 22 48
13053,50,2,37 37 31 28 25 23 16 22 48 44
13054,43,2,37 31 28 25 23 16 22 48 44 50
13055,39,2,31 28 25 23 16 22 48 44 50 43
13056,46,2,28 25 23 16 22 48 44 50 43 39
13057,28,2,25 23 16 22 48 44 50 43 39 46
13058,24,2,23 16 22 48 44 50 43 39 46 28
13059,14,2,16 22 48 44 50 43 39 46 28 24
13060,26,2,22 48 44 50 43 39 46 28 24 14
13061,18,2,48 44 50 43 39 46 28 24 14 26
13062,26,2,44 50 43 39 46 28 24 14 26 18
13063,37,2,50 43 39 46 28 24 14 26 18 26
13064,32,2,43 39 46 28 24 14 26 18 26 37
13065,18,2,39 46 28 24 14 26 18 26 37 32
13066,27,2,46 28 24 14 26 18 26 37 32 18
13067,27,2,28 24 14 26 18 26 37 32 18 27
13068,21,2,24 14 26 18 26 37 32 18 27 27
13069,16,2,14 26 18 26 37 32 18 27 27 21
13070,13,2,26 18 26 37 32 18 27 27 21 16
13071,56,2,18 26 37 32 18 27 27 21 16 13
13072,70,2,26 37 32 18 27 27 21 16 13 56
13073,53,2,37 32 18 27 27 21 16 13 56 70
13074,25,2,32 18 27 27 21 16 13 56 70 53
13075,28,2,18 27 27 21 16 13 56 70 53 25
13076,34,2,27 27 21 16 13 56 70 53 25 28
13077,43,2,27 21 16 13 56 70 53 25 28 34
13078,27,2,21 16 13 56 70 53 25 28 34 43
13079,27,2,16 13 56 70 53 25 28 34 43 27
13080,37,2,13 56 70 53 25 28 34 43 27 27
13081,42,2,56 70 53 25 28 34 43 27 27 37
13082,50,2,70 53 25 28 34 43 27 27 37 42
13083,48,2,53 25 28 34 43 27 27 37 42 50
13084,18,2,25 28 34 43 27 27 37 42 50 48
13085,24,2,28 34 43 27 27 37 42 50 48 18
13086,25,2,34 43 27 27 37 42 50 48 18 24
13087,22,2,43 27 27 37 42 50 48 18 24 25
13088,27,2,27 27 37 42 50 48 18 24 25 22
13089,26,2,27 37 42 50 48 18 24 25 22 27
13090,19,2,37 42 50 48 18 24 25 22 27 26
13091,30,2,42 50 48 18 24 25 22 27 26 19
13092,26,2,50 48 18 24 25 22 27 26 19 30
13093,42,2,48 18 24 25 22 27 26 19 30 26
13094,34,2,18 24 25 22 27 26 19 30 26 42
13095,48,2,24 25 22 27 26 19 30 26 42 34
13096,33,2,25 22 27 26 19 30 26 42 34 48
13097,12,2,22 27 26 19 30 26 42 34 48 33
13098,20,2,27 26 19 30 26 42 34 48 33 12
13099,50,2,26 19 30 26 42 34 48 33 12 20
