value,split,value_feature
49,0,62 41 39 57 41 35 48 41 40 50
59,0,41 39 57 41 35 48 41 40 50 49
51,0,39 57 41 35 48 41 40 50 49 59
44,0,57 41 35 48 41 40 50 49 59 51
51,0,41 35 48 41 40 50 49 59 51 44
43,0,35 48 41 40 50 49 59 51 44 51
48,0,48 41 40 50 49 59 51 44 51 43
61,0,41 40 50 49 59 51 44 51 43 48
44,0,40 50 49 59 51 44 51 43 48 61
34,0,50 49 59 51 44 51 43 48 61 44
33,0,49 59 51 44 51 43 48 61 44 34
48,0,59 51 44 51 43 48 61 44 34 33
34,0,51 44 51 43 48 61 44 34 33 48
36,0,44 51 43 48 61 44 34 33 48 34
33,0,51 43 48 61 44 34 33 48 34 36
46,0,43 48 61 44 34 33 48 34 36 33
35,0,48 61 44 34 33 48 34 36 33 46
33,0,61 44 34 33 48 34 36 33 46 35
47,0,44 34 33 48 34 36 33 46 35 33
46,0,34 33 48 34 36 33 46 35 33 47
30,0,33 48 34 36 33 46 35 33 47 46
19,0,48 34 36 33 46 35 33 47 46 30
25,0,34 36 33 46 35 33 47 46 30 19
28,0,36 33 46 35 33 47 46 30 19 25
47,0,33 46 35 33 47 46 30 19 25 28
40,0,46 35 33 47 46 30 19 25 28 47
33,0,35 33 47 46 30 19 25 28 47 40
36,0,33 47 46 30 19 25 28 47 40 33
33,0,47 46 30 19 25 28 47 40 33 36
21,0,46 30 19 25 28 47 40 33 36 33
19,0,30 19 25 28 47 40 33 36 33 21
42,0,19 25 28 47 40 33 36 33 21 19
43,0,25 28 47 40 33 36 33 21 19 42
60,0,28 47 40 33 36 33 21 19 42 43
40,0,47 40 33 36 33 21 19 42 43 60
37,0,40 33 36 33 21 19 42 43 60 40
38,0,33 36 33 21 19 42 43 60 40 37
33,0,36 33 21 19 42 43 60 40 37 38
25,0,33 21 19 42 43 60 40 37 38 33
25,0,21 19 42 43 60 40 37 38 33 25
35,0,19 42 43 60 40 37 38 33 25 25
23,0,42 43 60 40 37 38 33 25 25 35
24,0,43 60 40 37 38 33 25 25 35 23
44,0,60 40 37 38 33 25 25 35 23 24
41,0,40 37 38 33 25 25 35 23 24 44
26,0,37 38 33 25 25 35 23 24 44 41
32,0,38 33 25 25 35 23 24 44 41 26
15,0,33 25 25 35 23 24 44 41 26 32
25,0,25 25 35 23 24 44 41 26 32 15
37,0,25 35 23 24 44 41 26 32 15 25
22,0,35 23 24 44 41 26 32 15 25 37
29,0,23 24 44 41 26 32 15 25 37 22
30,0,24 44 41 26 32 15 25 37 22 29
25,0,44 41 26 32 15 25 37 22 29 30
15,0,41 26 32 15 25 37 22 29 30 25
15,0,26 32 15 25 37 22 29 30 25 15
23,0,32 15 25 37 22 29 30 25 15 15
12,0,15 25 37 22 29 30 25 15 15 23
12,0,25 37 22 29 30 25 15 15 23 12
18,0,37 22 29 30 25 15 15 23 12 12
18,0,22 29 30 25 15 15 23 12 12 18
14,0,29 30 25 15 15 23 12 12 18 18
28,0,30 25 15 15 23 12 12 18 18 14
32,0,25 15 15 23 12 12 18 18 14 28
24,0,15 15 23 12 12 18 18 14 28 32
14,0,15 23 12 12 18 18 14 28 32 24
6,0,23 12 12 18 18 14 28 32 24 14
29,0,12 12 18 18 14 28 32 24 14 6
26,0,12 18 18 14 28 32 24 14 6 29
27,0,18 18 14 28 32 24 14 6 29 26
20,0,18 14 28 32 24 14 6 29 26 27
36,0,14 28 32 24 14 6 29 26 27 20
35,0,28 32 24 14 6 29 26 27 20 36
36,0,32 24 14 6 29 26 27 20 36 35
29,0,24 14 6 29 26 27 20 36 35 36
23,0,14 6 29 26 27 20 36 35 36 29
25,0,6 29 26 27 20 36 35 36 29 23
47,0,29 26 27 20 36 35 36 29 23 25
52,0,26 27 20 36 35 36 29 23 25 47
53,0,27 20 36 35 36 29 23 25 47 52
36,0,20 36 35 36 29 23 25 47 52 53
36,0,36 35 36 29 23 25 47 52 53 36
20,0,35 36 29 23 25 47 52 53 36 36
39,0,36 29 23 25 47 52 53 36 36 20
17,0,29 23 25 47 52 53 36 36 20 39
24,0,23 25 47 52 53 36 36 20 39 17
24,0,25 47 52 53 36 36 20 39 17 24
24,0,47 52 53 36 36 20 39 17 24 24
36,0,52 53 36 36 20 39 17 24 24 24
17,0,53 36 36 20 39 17 24 24 24 36
27,0,36 36 20 39 17 24 24 24 36 17
23,0,36 20 39 17 24 24 24 36 17 27
24,0,20 39 17 24 24 24 36 17 27 23
17,0,39 17 24 24 24 36 17 27 23 24
28,0,17 24 24 24 36 17 27 23 24 17
28,0,24 24 24 36 17 27 23 24 17 28
17,0,24 24 36 17 27 23 24 17 28 28
27,0,24 36 17 27 23 24 17 28 28 17
37,0,36 17 27 23 24 17 28 28 17 27
41,0,17 27 23 24 17 28 28 17 27 37
38,0,27 23 24 17 28 28 17 27 37 41
20,0,23 24 17 28 28 17 27 37 41 38
16,0,24 17 28 28 17 27 37 41 38 20
23,0,17 28 28 17 27 37 41 38 20 16
24,0,28 28 17 27 37 41 38 20 16 23
24,0,28 17 27 37 41 38 20 16 23 24
26,0,17 27 37 41 38 20 16 23 24 24
23,0,27 37 41 38 20 16 23 24 24 26
32,0,37 41 38 20 16 23 24 24 26 23
21,0,41 38 20 16 23 24 24 26 23 32
25,0,38 20 16 23 24 24 26 23 32 21
24,0,20 16 23 24 24 26 23 32 21 25
27,0,16 23 24 24 26 23 32 21 25 24
21,0,23 24 24 26 23 32 21 25 24 27
33,0,24 24 26 23 32 21 25 24 27 21
17,0,24 26 23 32 21 25 24 27 21 33
28,0,26 23 32 21 25 24 27 21 33 17
38,0,23 32 21 25 24 27 21 33 17 28
42,0,32 21 25 24 27 21 33 17 28 38
27,0,21 25 24 27 21 33 17 28 38 42
25,0,25 24 27 21 33 17 28 38 42 27
22,0,24 27 21 33 17 28 38 42 27 25
25,0,27 21 33 17 28 38 42 27 25 22
48,0,21 33 17 28 38 42 27 25 22 25
50,0,33 17 28 38 42 27 25 22 25 48
30,0,17 28 38 42 27 25 22 25 48 50
28,0,28 38 42 27 25 22 25 48 50 30
28,0,38 42 27 25 22 25 48 50 30 28
33,0,42 27 25 22 25 48 50 30 28 28
28,0,27 25 22 25 48 50 30 28 28 33
27,0,25 22 25 48 50 30 28 28 33 28
43,0,22 25 48 50 30 28 28 33 28 27
40,0,25 48 50 30 28 28 33 28 27 43
41,0,48 50 30 28 28 33 28 27 43 40
31,0,50 30 28 28 33 28 27 43 40 41
41,0,30 28 28 33 28 27 43 40 41 31
41,0,28 28 33 28 27 43 40 41 31 41
31,0,28 33 28 27 43 40 41 31 41 41
22,0,33 28 27 43 40 41 31 41 41 31
40,0,28 27 43 40 41 31 41 41 31 22
48,0,27 43 40 41 31 41 41 31 22 40
35,0,43 40 41 31 41 41 31 22 40 48
32,0,40 41 31 41 41 31 22 40 48 35
36,0,41 31 41 41 31 22 40 48 35 32
50,0,31 41 41 31 22 40 48 35 32 36
53,0,41 41 31 22 40 48 35 32 36 50
46,0,41 31 22 40 48 35 32 36 50 53
53,0,31 22 40 48 35 32 36 50 53 46
38,0,22 40 48 35 32 36 50 53 46 53
40,0,40 48 35 32 36 50 53 46 53 38
43,0,48 35 32 36 50 53 46 53 38 40
53,0,35 32 36 50 53 46 53 38 40 43
70,0,32 36 50 53 46 53 38 40 43 53
78,0,36 50 53 46 53 38 40 43 53 70
48,0,50 53 46 53 38 40 43 53 70 78
55,0,53 46 53 38 40 43 53 70 78 48
65,0,46 53 38 40 43 53 70 78 48 55
58,0,53 38 40 43 53 70 78 48 55 65
83,0,38 40 43 53 70 78 48 55 65 58
60,0,40 43 53 70 78 48 55 65 58 83
60,0,43 53 70 78 48 55 65 58 83 60
76,0,53 70 78 48 55 65 58 83 60 60
69,0,70 78 48 55 65 58 83 60 60 76
45,0,78 48 55 65 58 83 60 60 76 69
55,0,48 55 65 58 83 60 60 76 69 45
45,0,55 65 58 83 60 60 76 69 45 55
48,0,65 58 83 60 60 76 69 45 55 45
56,0,58 83 60 60 76 69 45 55 45 48
40,0,83 60 60 76 69 45 55 45 48 56
52,0,60 60 76 69 45 55 45 48 56 40
47,0,60 76 69 45 55 45 48 56 40 52
45,0,76 69 45 55 45 48 56 40 52 47
39,0,69 45 55 45 48 56 40 52 47 45
36,0,45 55 45 48 56 40 52 47 45 39
66,0,55 45 48 56 40 52 47 45 39 36
68,0,45 48 56 40 52 47 45 39 36 66
63,0,48 56 40 52 47 45 39 36 66 68
71,0,56 40 52 47 45 39 36 66 68 63
72,0,40 52 47 45 39 36 66 68 63 71
83,0,52 47 45 39 36 66 68 63 71 72
92,0,47 45 39 36 66 68 63 71 72 83
57,0,45 39 36 66 68 63 71 72 83 92
53,0,39 36 66 68 63 71 72 83 92 57
54,0,36 66 68 63 71 72 83 92 57 53
33,0,66 68 63 71 72 83 92 57 53 54
52,0,68 63 71 72 83 92 57 53 54 33
33,0,63 71 72 83 92 57 53 54 33 52
34,0,71 72 83 92 57 53 54 33 52 33
29,0,72 83 92 57 53 54 33 52 33 34
43,0,83 92 57 53 54 33 52 33 34 29
36,0,92 57 53 54 33 52 33 34 29 43
41,0,57 53 54 33 52 33 34 29 43 36
47,0,53 54 33 52 33 34 29 43 36 41
69,0,54 33 52 33 34 29 43 36 41 47
42,0,33 52 33 34 29 43 36 41 47 69
40,0,52 33 34 29 43 36 41 47 69 42
33,0,33 34 29 43 36 41 47 69 42 40
41,0,34 29 43 36 41 47 69 42 40 33
48,0,29 43 36 41 47 69 42 40 33 41
41,0,43 36 41 47 69 42 40 33 41 48
38,0,36 41 47 69 42 40 33 41 48 41
45,0,41 47 69 42 40 33 41 48 41 38
42,0,47 69 42 40 33 41 48 41 38 45
43,0,69 42 40 33 41 48 41 38 45 42
34,0,42 40 33 41 48 41 38 45 42 43
33,0,40 33 41 48 41 38 45 42 43 34
39,0,33 41 48 41 38 45 42 43 34 33
41,0,41 48 41 38 45 42 43 34 33 39
42,0,48 41 38 45 42 43 34 33 39 41
52,0,41 38 45 42 43 34 33 39 41 42
136,0,38 45 42 43 34 33 39 41 42 52
99,0,45 42 43 34 33 39 41 42 52 136
142,0,42 43 34 33 39 41 42 52 136 99
63,0,43 34 33 39 41 42 52 136 99 142
67,0,34 33 39 41 42 52 136 99 142 63
68,0,33 39 41 42 52 136 99 142 63 67
68,0,39 41 42 52 136 99 142 63 67 68
52,0,41 42 52 136 99 142 63 67 68 68
59,0,42 52 136 99 142 63 67 68 68 52
43,0,52 136 99 142 63 67 68 68 52 59
44,0,136 99 142 63 67 68 68 52 59 43
49,0,99 142 63 67 68 68 52 59 43 44
43,0,142 63 67 68 68 52 59 43 44 49
51,0,63 67 68 68 52 59 43 44 49 43
64,0,67 68 68 52 59 43 44 49 43 51
58,0,68 68 52 59 43 44 49 43 51 64
50,0,68 52 59 43 44 49 43 51 64 58
58,0,52 59 43 44 49 43 51 64 58 50
48,0,59 43 44 49 43 51 64 58 50 58
51,0,43 44 49 43 51 64 58 50 58 48
39,0,44 49 43 51 64 58 50 58 48 51
33,0,49 43 51 64 58 50 58 48 51 39
49,0,43 51 64 58 50 58 48 51 39 33
55,0,51 64 58 50 58 48 51 39 33 49
38,0,64 58 50 58 48 51 39 33 49 55
71,0,58 50 58 48 51 39 33 49 55 38
86,0,50 58 48 51 39 33 49 55 38 71
61,0,58 48 51 39 33 49 55 38 71 86
76,0,48 51 39 33 49 55 38 71 86 61
77,0,51 39 33 49 55 38 71 86 61 76
67,0,39 33 49 55 38 71 86 61 76 77
75,0,33 49 55 38 71 86 61 76 77 67
48,0,49 55 38 71 86 61 76 77 67 75
64,0,55 38 71 86 61 76 77 67 75 48
43,0,38 71 86 61 76 77 67 75 48 64
58,0,71 86 61 76 77 67 75 48 64 43
69,0,86 61 76 77 67 75 48 64 43 58
59,0,61 76 77 67 75 48 64 43 58 69
53,0,76 77 67 75 48 64 43 58 69 59
55,0,77 67 75 48 64 43 58 69 59 53
52,0,67 75 48 64 43 58 69 59 53 55
59,0,75 48 64 43 58 69 59 53 55 52
65,0,48 64 43 58 69 59 53 55 52 59
55,0,64 43 58 69 59 53 55 52 59 65
68,0,43 58 69 59 53 55 52 59 65 55
58,0,58 69 59 53 55 52 59 65 55 68
60,0,69 59 53 55 52 59 65 55 68 58
76,0,59 53 55 52 59 65 55 68 58 60
71,0,53 55 52 59 65 55 68 58 60 76
69,0,55 52 59 65 55 68 58 60 76 71
79,0,52 59 65 55 68 58 60 76 71 69
59,0,59 65 55 68 58 60 76 71 69 79
70,0,65 55 68 58 60 76 71 69 79 59
76,0,55 68 58 60 76 71 69 79 59 70
95,0,68 58 60 76 71 69 79 59 70 76
80,0,58 60 76 71 69 79 59 70 76 95
57,0,60 76 71 69 79 59 70 76 95 80
76,0,76 71 69 79 59 70 76 95 80 57
63,0,71 69 79 59 70 76 95 80 57 76
47,0,69 79 59 70 76 95 80 57 76 63
54,0,79 59 70 76 95 80 57 76 63 47
68,0,59 70 76 95 80 57 76 63 47 54
47,0,70 76 95 80 57 76 63 47 54 68
86,0,76 95 80 57 76 63 47 54 68 47
79,0,95 80 57 76 63 47 54 68 47 86
79,0,80 57 76 63 47 54 68 47 86 79
93,0,57 76 63 47 54 68 47 86 79 79
111,0,76 63 47 54 68 47 86 79 79 93
84,0,63 47 54 68 47 86 79 79 93 111
68,0,47 54 68 47 86 79 79 93 111 84
79,0,54 68 47 86 79 79 93 111 84 68
68,0,68 47 86 79 79 93 111 84 68 79
56,0,47 86 79 79 93 111 84 68 79 68
75,0,86 79 79 93 111 84 68 79 68 56
151,0,79 79 93 111 84 68 79 68 56 75
88,0,79 93 111 84 68 79 68 56 75 151
90,0,93 111 84 68 79 68 56 75 151 88
71,0,111 84 68 79 68 56 75 151 88 90
68,0,84 68 79 68 56 75 151 88 90 71
71,0,68 79 68 56 75 151 88 90 71 68
68,0,79 68 56 75 151 88 90 71 68 71
85,0,68 56 75 151 88 90 71 68 71 68
101,0,56 75 151 88 90 71 68 71 68 85
141,0,75 151 88 90 71 68 71 68 85 101
109,0,151 88 90 71 68 71 68 85 101 141
147,0,88 90 71 68 71 68 85 101 141 109
94,0,90 71 68 71 68 85 101 141 109 147
62,0,71 68 71 68 85 101 141 109 147 94
100,0,68 71 68 85 101 141 109 147 94 62
80,0,71 68 85 101 141 109 147 94 62 100
81,0,68 85 101 141 109 147 94 62 100 80
52,0,85 101 141 109 147 94 62 100 80 81
61,0,101 141 109 147 94 62 100 80 81 52
60,0,141 109 147 94 62 100 80 81 52 61
62,0,109 147 94 62 100 80 81 52 61 60
50,0,147 94 62 100 80 81 52 61 60 62
51,0,94 62 100 80 81 52 61 60 62 50
55,0,62 100 80 81 52 61 60 62 50 51
85,0,100 80 81 52 61 60 62 50 51 55
74,0,80 81 52 61 60 62 50 51 55 85
70,0,81 52 61 60 62 50 51 55 85 74
57,0,52 61 60 62 50 51 55 85 74 70
84,0,61 60 62 50 51 55 85 74 70 57
65,0,60 62 50 51 55 85 74 70 57 84
65,0,62 50 51 55 85 74 70 57 84 65
75,0,50 51 55 85 74 70 57 84 65 65
62,0,51 55 85 74 70 57 84 65 65 75
62,0,55 85 74 70 57 84 65 65 75 62
63,0,85 74 70 57 84 65 65 75 62 62
50,0,74 70 57 84 65 65 75 62 62 63
60,0,70 57 84 65 65 75 62 62 63 50
50,0,57 84 65 65 75 62 62 63 50 60
38,0,84 65 65 75 62 62 63 50 60 50
58,0,65 65 75 62 62 63 50 60 50 38
50,0,65 75 62 62 63 50 60 50 38 58
39,0,75 62 62 63 50 60 50 38 58 50
49,0,62 62 63 50 60 50 38 58 50 39
61,0,62 63 50 60 50 38 58 50 39 49
49,0,63 50 60 50 38 58 50 39 49 61
30,0,50 60 50 38 58 50 39 49 61 49
29,0,60 50 38 58 50 39 49 61 49 30
34,0,50 38 58 50 39 49 61 49 30 29
35,0,38 58 50 39 49 61 49 30 29 34
32,0,58 50 39 49 61 49 30 29 34 35
35,0,50 39 49 61 49 30 29 34 35 32
28,0,39 49 61 49 30 29 34 35 32 35
39,0,49 61 49 30 29 34 35 32 35 28
45,0,61 49 30 29 34 35 32 35 28 39
42,0,49 30 29 34 35 32 35 28 39 45
27,0,30 29 34 35 32 35 28 39 45 42
28,0,29 34 35 32 35 28 39 45 42 27
34,0,34 35 32 35 28 39 45 42 27 28
51,0,35 32 35 28 39 45 42 27 28 34
36,0,32 35 28 39 45 42 27 28 34 51
41,0,35 28 39 45 42 27 28 34 51 36
40,0,28 39 45 42 27 28 34 51 36 41
43,0,39 45 42 27 28 34 51 36 41 40
42,0,45 42 27 28 34 51 36 41 40 43
31,0,42 27 28 34 51 36 41 40 43 42
37,0,27 28 34 51 36 41 40 43 42 31
35,0,28 34 51 36 41 40 43 42 31 37
28,0,34 51 36 41 40 43 42 31 37 35
33,0,51 36 41 40 43 42 31 37 35 28
16,0,36 41 40 43 42 31 37 35 28 33
31,0,41 40 43 42 31 37 35 28 33 16
24,0,40 43 42 31 37 35 28 33 16 31
16,0,43 42 31 37 35 28 33 16 31 24
39,0,42 31 37 35 28 33 16 31 24 16
25,0,31 37 35 28 33 16 31 24 16 39
24,0,37 35 28 33 16 31 24 16 39 25
25,0,35 28 33 16 31 24 16 39 25 24
18,0,28 33 16 31 24 16 39 25 24 25
25,0,33 16 31 24 16 39 25 24 25 18
25,0,16 31 24 16 39 25 24 25 18 25
37,0,31 24 16 39 25 24 25 18 25 25
30,0,24 16 39 25 24 25 18 25 25 37
32,0,16 39 25 24 25 18 25 25 37 30
28,0,39 25 24 25 18 25 25 37 30 32
26,0,25 24 25 18 25 25 37 30 32 28
27,0,24 25 18 25 25 37 30 32 28 26
26,0,25 18 25 25 37 30 32 28 26 27
28,0,18 25 25 37 30 32 28 26 27 26
19,0,25 25 37 30 32 28 26 27 26 28
5,0,25 37 30 32 28 26 27 26 28 19
28,0,37 30 32 28 26 27 26 28 19 5
27,0,30 32 28 26 27 26 28 19 5 28
37,0,32 28 26 27 26 28 19 5 28 27
19,0,28 26 27 26 28 19 5 28 27 37
20,0,26 27 26 28 19 5 28 27 37 19
29,0,27 26 28 19 5 28 27 37 19 20
35,0,26 28 19 5 28 27 37 19 20 29
26,0,28 19 5 28 27 37 19 20 29 35
19,0,19 5 28 27 37 19 20 29 35 26
47,0,5 28 27 37 19 20 29 35 26 19
29,0,28 27 37 19 20 29 35 26 19 47
17,0,27 37 19 20 29 35 26 19 47 29
25,0,37 19 20 29 35 26 19 47 29 17
44,0,19 20 29 35 26 19 47 29 17 25
30,0,20 29 35 26 19 47 29 17 25 44
33,0,29 35 26 19 47 29 17 25 44 30
39,0,35 26 19 47 29 17 25 44 30 33
27,0,26 19 47 29 17 25 44 30 33 39
34,0,19 47 29 17 25 44 30 33 39 27
17,0,47 29 17 25 44 30 33 39 27 34
17,0,29 17 25 44 30 33 39 27 34 17
31,0,17 25 44 30 33 39 27 34 17 17
26,0,25 44 30 33 39 27 34 17 17 31
30,0,44 30 33 39 27 34 17 17 31 26
28,0,30 33 39 27 34 17 17 31 26 30
31,0,33 39 27 34 17 17 31 26 30 28
38,0,39 27 34 17 17 31 26 30 28 31
31,0,27 34 17 17 31 26 30 28 31 38
23,0,34 17 17 31 26 30 28 31 38 31
23,0,17 17 31 26 30 28 31 38 31 23
27,0,17 31 26 30 28 31 38 31 23 23
33,0,31 26 30 28 31 38 31 23 23 27
31,0,26 30 28 31 38 31 23 23 27 33
30,0,30 28 31 38 31 23 23 27 33 31
38,0,28 31 38 31 23 23 27 33 31 30
37,0,31 38 31 23 23 27 33 31 30 38
46,0,38 31 23 23 27 33 31 30 38 37
29,0,31 23 23 27 33 31 30 38 37 46
23,0,23 23 27 33 31 30 38 37 46 29
44,0,23 27 33 31 30 38 37 46 29 23
37,0,27 33 31 30 38 37 46 29 23 44
33,0,33 31 30 38 37 46 29 23 44 37
54,0,31 30 38 37 46 29 23 44 37 33
42,0,30 38 37 46 29 23 44 37 33 54
29,0,38 37 46 29 23 44 37 33 54 42
37,0,37 46 29 23 44 37 33 54 42 29
37,0,46 29 23 44 37 33 54 42 29 37
35,0,29 23 44 37 33 54 42 29 37 37
30,0,23 44 37 33 54 42 29 37 37 35
37,0,44 37 33 54 42 29 37 37 35 30
61,0,37 33 54 42 29 37 37 35 30 37
57,0,33 54 42 29 37 37 35 30 37 61
37,0,54 42 29 37 37 35 30 37 61 57
55,0,42 29 37 37 35 30 37 61 57 37
57,0,29 37 37 35 30 37 61 57 37 55
73,0,37 37 35 30 37 61 57 37 55 57
51,0,37 35 30 37 61 57 37 55 57 73
47,0,35 30 37 61 57 37 55 57 73 51
72,0,30 37 61 57 37 55 57 73 51 47
69,0,37 61 57 37 55 57 73 51 47 72
46,0,61 57 37 55 57 73 51 47 72 69
58,0,57 37 55 57 73 51 47 72 69 46
43,0,37 55 57 73 51 47 72 69 46 58
39,0,55 57 73 51 47 72 69 46 58 43
42,0,57 73 51 47 72 69 46 58 43 39
45,0,73 51 47 72 69 46 58 43 39 42
49,0,51 47 72 69 46 58 43 39 42 45
48,0,47 72 69 46 58 43 39 42 45 49
50,0,72 69 46 58 43 39 42 45 49 48
58,0,69 46 58 43 39 42 45 49 48 50
58,0,46 58 43 39 42 45 49 48 50 58
57,0,58 43 39 42 45 49 48 50 58 58
44,0,43 39 42 45 49 48 50 58 58 57
62,0,39 42 45 49 48 50 58 58 57 44
56,0,42 45 49 48 50 58 58 57 44 62
52,0,45 49 48 50 58 58 57 44 62 56
37,0,49 48 50 58 58 57 44 62 56 52
62,0,48 50 58 58 57 44 62 56 52 37
41,0,50 58 58 57 44 62 56 52 37 62
47,0,58 58 57 44 62 56 52 37 62 41
74,0,58 57 44 62 56 52 37 62 41 47
47,0,57 44 62 56 52 37 62 41 47 74
61,0,44 62 56 52 37 62 41 47 74 47
46,0,62 56 52 37 62 41 47 74 47 61
63,0,56 52 37 62 41 47 74 47 61 46
54,0,52 37 62 41 47 74 47 61 46 63
49,0,37 62 41 47 74 47 61 46 63 54
83,0,62 41 47 74 47 61 46 63 54 49
75,0,41 47 74 47 61 46 63 54 49 83
66,0,47 74 47 61 46 63 54 49 83 75
68,0,74 47 61 46 63 54 49 83 75 66
70,0,47 61 46 63 54 49 83 75 66 68
65,0,61 46 63 54 49 83 75 66 68 70
59,0,46 63 54 49 83 75 66 68 70 65
90,0,63 54 49 83 75 66 68 70 65 59
68,0,54 49 83 75 66 68 70 65 59 90
71,0,49 83 75 66 68 70 65 59 90 68
77,0,83 75 66 68 70 65 59 90 68 71
108,0,75 66 68 70 65 59 90 68 71 77
91,0,66 68 70 65 59 90 68 71 77 108
80,0,68 70 65 59 90 68 71 77 108 91
67,0,70 65 59 90 68 71 77 108 91 80
95,0,65 59 90 68 71 77 108 91 80 67
101,0,59 90 68 71 77 108 91 80 67 95
69,0,90 68 71 77 108 91 80 67 95 101
90,0,68 71 77 108 91 80 67 95 101 69
127,0,71 77 108 91 80 67 95 101 69 90
78,0,77 108 91 80 67 95 101 69 90 127
66,0,108 91 80 67 95 101 69 90 127 78
51,0,91 80 67 95 101 69 90 127 78 66
66,0,80 67 95 101 69 90 127 78 66 51
62,0,67 95 101 69 90 127 78 66 51 66
65,0,95 101 69 90 127 78 66 51 66 62
50,0,101 69 90 127 78 66 51 66 62 65
66,0,69 90 127 78 66 51 66 62 65 50
53,0,90 127 78 66 51 66 62 65 50 66
58,0,127 78 66 51 66 62 65 50 66 53
78,0,78 66 51 66 62 65 50 66 53 58
83,0,66 51 66 62 65 50 66 53 58 78
83,0,51 66 62 65 50 66 53 58 78 83
100,0,66 62 65 50 66 53 58 78 83 83
87,0,62 65 50 66 53 58 78 83 83 100
80,0,65 50 66 53 58 78 83 83 100 87
80,0,50 66 53 58 78 83 83 100 87 80
96,0,66 53 58 78 83 83 100 87 80 80
99,0,53 58 78 83 83 100 87 80 80 96
67,0,58 78 83 83 100 87 80 80 96 99
93,0,78 83 83 100 87 80 80 96 99 67
81,0,83 83 100 87 80 80 96 99 67 93
93,0,83 100 87 80 80 96 99 67 93 81
241,0,100 87 80 80 96 99 67 93 81 93
125,0,87 80 80 96 99 67 93 81 93 241
97,0,80 80 96 99 67 93 81 93 241 125
85,0,80 96 99 67 93 81 93 241 125 97
77,0,96 99 67 93 81 93 241 125 97 85
69,0,99 67 93 81 93 241 125 97 85 77
104,0,67 93 81 93 241 125 97 85 77 69
96,0,93 81 93 241 125 97 85 77 69 104
89,0,81 93 241 125 97 85 77 69 104 96
71,0,93 241 125 97 85 77 69 104 96 89
70,0,241 125 97 85 77 69 104 96 89 71
84,0,125 97 85 77 69 104 96 89 71 70
72,0,97 85 77 69 104 96 89 71 70 84
76,0,85 77 69 104 96 89 71 70 84 72
88,0,77 69 104 96 89 71 70 84 72 76
75,0,69 104 96 89 71 70 84 72 76 88
75,0,104 96 89 71 70 84 72 76 88 75
78,0,96 89 71 70 84 72 76 88 75 75
62,0,89 71 70 84 72 76 88 75 75 78
64,0,71 70 84 72 76 88 75 75 78 62
62,0,70 84 72 76 88 75 75 78 62 64
74,0,84 72 76 88 75 75 78 62 64 62
89,0,72 76 88 75 75 78 62 64 62 74
83,0,76 88 75 75 78 62 64 62 74 89
83,0,88 75 75 78 62 64 62 74 89 83
89,0,75 75 78 62 64 62 74 89 83 83
70,0,75 78 62 64 62 74 89 83 83 89
99,0,78 62 64 62 74 89 83 83 89 70
85,0,62 64 62 74 89 83 83 89 70 99
83,0,64 62 74 89 83 83 89 70 99 85
76,0,62 74 89 83 83 89 70 99 85 83
53,0,74 89 83 83 89 70 99 85 83 76
55,0,89 83 83 89 70 99 85 83 76 53
73,0,83 83 89 70 99 85 83 76 53 55
62,0,83 89 70 99 85 83 76 53 55 73
72,0,89 70 99 85 83 76 53 55 73 62
80,0,70 99 85 83 76 53 55 73 62 72
69,0,99 85 83 76 53 55 73 62 72 80
74,0,85 83 76 53 55 73 62 72 80 69
68,0,83 76 53 55 73 62 72 80 69 74
76,0,76 53 55 73 62 72 80 69 74 68
80,0,53 55 73 62 72 80 69 74 68 76
82,0,55 73 62 72 80 69 74 68 76 80
80,0,73 62 72 80 69 74 68 76 80 82
96,0,62 72 80 69 74 68 76 80 82 80
78,0,72 80 69 74 68 76 80 82 80 96
58,0,80 69 74 68 76 80 82 80 96 78
124,0,69 74 68 76 80 82 80 96 78 58
55,0,74 68 76 80 82 80 96 78 58 124
111,0,68 76 80 82 80 96 78 58 124 55
61,0,76 80 82 80 96 78 58 124 55 111
64,0,80 82 80 96 78 58 124 55 111 61
45,0,82 80 96 78 58 124 55 111 61 64
69,0,80 96 78 58 124 55 111 61 64 45
82,0,96 78 58 124 55 111 61 64 45 69
64,0,78 58 124 55 111 61 64 45 69 82
82,0,58 124 55 111 61 64 45 69 82 64
86,0,124 55 111 61 64 45 69 82 64 82
77,0,55 111 61 64 45 69 82 64 82 86
82,0,111 61 64 45 69 82 64 82 86 77
72,0,61 64 45 69 82 64 82 86 77 82
69,0,64 45 69 82 64 82 86 77 82 72
62,0,45 69 82 64 82 86 77 82 72 69
56,0,69 82 64 82 86 77 82 72 69 62
50,0,82 64 82 86 77 82 72 69 62 56
97,0,64 82 86 77 82 72 69 62 56 50
40,0,82 86 77 82 72 69 62 56 50 97
65,0,86 77 82 72 69 62 56 50 97 40
84,0,77 82 72 69 62 56 50 97 40 65
62,0,82 72 69 62 56 50 97 40 65 84
77,0,72 69 62 56 50 97 40 65 84 62
64,0,69 62 56 50 97 40 65 84 62 77
65,0,62 56 50 97 40 65 84 62 77 64
81,0,56 50 97 40 65 84 62 77 64 65
83,0,50 97 40 65 84 62 77 64 65 81
59,0,97 40 65 84 62 77 64 65 81 83
64,0,40 65 84 62 77 64 65 81 83 59
72,0,65 84 62 77 64 65 81 83 59 64
